source_id,source_url,path,geothermal_system,latitude,longitude,name,map_description,source,source_licence,attribution,parsed_at_utc
1131,https://1000springs.org.nz/samplesite/1131,/samplesite/1131,Te Kopia,-38.4155,176.2152,Te Kopia Feature 21,Spring immediately south of Feature 12 and north of Feature 14. No vegetation near it and surrounded by geothermal altered ground. Lots of springs flow into it that can't reach. Sediment is grey beige.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291944+00:00
1132,https://1000springs.org.nz/samplesite/1132,/samplesite/1132,Atiamuri,-38.363,176.05,Whangapaoa Feature 1,Medium sized spring that looks super deep. Outflows into a small stream on the south side. Surrounded by vegetation. Some overhanging. Orange coloured precipitate at edges. Sinter covered branches at edges of pool.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291968+00:00
1133,https://1000springs.org.nz/samplesite/1133,/samplesite/1133,Atiamuri,-38.3625,176.0497,Whangapaoa Feature 2,Second hotspring at Atiamuri. Sample taken from start of outflow. Surrounded by dense overhanging vegetation. Water looks much hotter at the centre but can't reach. Grey coloured sediment at bottom off outlet.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291993+00:00
1134,https://1000springs.org.nz/samplesite/1134,/samplesite/1134,Waiotapu,-38.3354,176.3863,Kerosene Creek,A popular bathing spot. Sample taken about seven metres upstream of main bathing pool. Very fast flowing with some white foam on top. Overhanging ferns and vegetation on both sides of stream. Lots of biomass covered rocks near where sample taken.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.292019+00:00
1135,https://1000springs.org.nz/samplesite/1135,/samplesite/1135,Waiotapu,-38.3227,176.3733,Lake Rotowhero (Green Lake),Large lake surrounded by dense vegetation with lots of individual hot spots on edges. No visible outputs. A large build up of froth on west side. Rainbow Mountain to the east.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.292041+00:00
1141,https://1000springs.org.nz/samplesite/1141,/samplesite/1141,Wairakei-Tauhara,-38.6149,176.083,Wairakei Stream Feature 6,Final sample taken upstream of drop structure input. Sample taken from bridge from the Thermal Walk. Surrounded by overhanging vegetation on both sides. Very fast flowing.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.292063+00:00
1142,https://1000springs.org.nz/samplesite/1142,/samplesite/1142,Wairakei-Tauhara,-38.7065,176.0874,Onekeneke Stream Feature 1,Onekeneke Stream just before it flows into Lake Taupo. Sample taken on south side of bridge on the paved walk on the lake shore. Green biomass growing in bed of stream and short grass on both edges.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.292087+00:00
1143,https://1000springs.org.nz/samplesite/1143,/samplesite/1143,Wairakei-Tauhara,-38.7065,176.0874,Onekeneke Stream Feature 2,An inflow into Onekeneke Stream just before sampling point of Feature 1 (north side of bridge). Orange precipitate on bed of input. Grass in either side.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.292108+00:00
1144,https://1000springs.org.nz/samplesite/1144,/samplesite/1144,Wairakei-Tauhara,-38.7064,176.0876,Onekeneke Stream Feature 3,Onekeneke Stream before it enters the lake and before the hot input of Feature 2. Low grass surrounding stream on both sides. Green biomass growing on base. Also some floating biomass. Sample taken in a slow flowing part before a natural dam.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.292135+00:00
1145,https://1000springs.org.nz/samplesite/1145,/samplesite/1145,Wairakei-Tauhara,-38.7043,176.0943,Onekeneke Stream Feature 4,Onekeneke Stream upstream of SH1 and downstream of Kiddle Drive. Stream is completely overgrown with grass and reeds in both sides and has overhanging trees. Lots of white froth on stream.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.292158+00:00
1147,https://1000springs.org.nz/samplesite/1147,/samplesite/1147,Rotorua,-38.1641,176.2473,Arikikapakapa Feature 1,Large spring which has lots of individual bubbling sources. And inputs from mud pots on it's banks. Overhanging alive and dead vegetation on most sides. No visible outputs.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.292180+00:00
1148,https://1000springs.org.nz/samplesite/1148,/samplesite/1148,Rotorua,-38.1634,176.2469,Arikikapakapa Feature 2,This feature is surrounded by mud flats with dead vegetation about two metres back on the west side. Small channel mixes it with big spring to it's south. No visible outflows from this. Separated from Feature 1 by dry mud flats.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.292208+00:00
1149,https://1000springs.org.nz/samplesite/1149,/samplesite/1149,Rotorua,-38.1625,176.2448,Arikikapakapa Feature 3,"A large spring with lots of individual mud pots in it. They look very hot and feed into the spring water. No visible outputs. Surrounded on all sides by dense vegetation, some of which is overhanging and dead.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.292232+00:00
1150,https://1000springs.org.nz/samplesite/1150,/samplesite/1150,Rotorua,-38.1615,176.2423,Arikikapakapa Feature 4,Geothermal stream that flows from across Old Taupo Road into the reserve. Very turbid grey colour. Lots of overhanging vegetation. Grey sediment on edges of stream.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.292253+00:00
1151,https://1000springs.org.nz/samplesite/1151,/samplesite/1151,Rotorua,-38.1601,176.2439,Arikikapakapa Feature 5,Large lake at the golf course called Tunoe Thermal Lake. Sample taken from bridge. Vegetation on most borders and lots of individual springs in centre of lake that can't reach.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.292275+00:00
1152,https://1000springs.org.nz/samplesite/1152,/samplesite/1152,Rotorua,-38.1598,176.2444,Arikikapakapa Feature 6,Ngahihi Thermal Crater. Spring in the centre of a mud flat in a hollow. Lots of bubbling and white foam floating on top. No visible outputs.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.292293+00:00
1153,https://1000springs.org.nz/samplesite/1153,/samplesite/1153,Rotorua,-38.1592,176.2475,Arikikapakapa Feature 7,Arikikapakapa Thermal Lake. Sample taken from north end. Quite shallow and in shade of large trees where sample taken. Vegetation or grass on all sides. Limelight brown froth floating on top. No visible outflows.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.292318+00:00
1154,https://1000springs.org.nz/samplesite/1154,/samplesite/1154,Rotorua,-38.1612,176.2469,Arikikapakapa Feature 8,"Panuiomarama Thermal Lake. Surrounded by dense vegetation on all sides. No visible outputs. Very dark brown, almost black matter floating on top. Branches in lake.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.292338+00:00
1155,https://1000springs.org.nz/samplesite/1155,/samplesite/1155,Rotorua,-38.1612,176.2488,Arikikapakapa Feature 9,Pakiua Themal Lake. This spring has an aqua blue tinge to it. It's surrounded by overhanging dead vegetation. No visible outputs. Sediment is brown.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.292358+00:00
1156,https://1000springs.org.nz/samplesite/1156,/samplesite/1156,Rotorua,-38.1614,176.2517,Arikikapakapa Feature 10,"Te Wai-a-Taiapua. Light brown coloured spring. Floating dark brown matter. Independent bubbling sources. No visible outputs. Vegetation on all sides, some overhanging.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.292378+00:00
1176,https://1000springs.org.nz/samplesite/1176,/samplesite/1176,Reporoa,-38.4835,176.2996,Waiotapu Stream Feature 1,Waiotapu Stream just before it enters the Waikato River. Sample taken from the grounds of River Lodge. Stream looks turbid. Overhanging vegetation and reeds. Some floating leaves on top.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.292401+00:00
1177,https://1000springs.org.nz/samplesite/1177,/samplesite/1177,Reporoa,-38.4549,176.3274,Waiotapu Stream Feature 2,Waiotapu Stream upstream of Feature 1. Sample taken from one lane bridge on Homestead Road. Surrounded by reeds on both sides. No overhanging trees. Brown sediment on base of stream.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.292423+00:00
